#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp2022beqo|2022-01-17T18:27:12.566038|-20.127363|-44.843636|0.0|bruno||USP|usp2022beqo|MLv|2.062530382|bruno|Divinopolis/MG
usp2022bedd|2022-01-17T11:40:06.414084|34.817104|63.567089|10.0|jroberto||USP|usp2022bedd|mb|5.221549217|jroberto|Northwestern Afghanistan
usp2022bdyd|2022-01-17T09:07:49.882572|-17.750971|-73.584221|10.0|jroberto||USP|usp2022bdyd|mb|4.259885846|jroberto|Off Coast of Peru
usp2022bdpx|2022-01-17T04:59:30.48097|-30.062386|-72.138367|10.0|jroberto||USP|usp2022bdpx|mb|4.476939107|jroberto|Off Coast of Central Chile
usp2022bdfc|2022-01-16T23:31:09.54874|15.916050|-95.755905|40.49793625|jroberto||USP|usp2022bdfc|mb|5.302306982|jroberto|Near Coast of Oaxaca, Mexico
usp2022bcka|2022-01-16T12:52:14.24367|-6.452752|154.852768|453.1497192|cleusa||USP|usp2022bcka|mb|5.446588635|cleusa|Solomon Islands
usp2022bchx|2022-01-16T11:48:10.625312|39.784603|24.570507|30.79973793|cleusa||USP|usp2022bchx|mb|5.142868707|cleusa|Aegean Sea
usp2022bcht|2022-01-16T11:43:53.929956|-20.116367|-44.829544|0.0|jroberto||USP|usp2022bcht|mR|1.662579894|jroberto|Divinopolis/MG
usp2022bcax|2022-01-16T08:15:34.073778|24.014717|122.649261|10.0|jroberto||USP|usp2022bcax|mb|5.426107942|jroberto|Taiwan Region
usp2022bbzf|2022-01-16T07:24:51.936723|-20.125774|-44.832561|0.0|jroberto||USP|usp2022bbzf|mR|1.632098274|jroberto|Divinopolis/MG
usp2022bbva|2022-01-16T05:17:59.006858|-13.262063|167.136047|200.0|jroberto||USP|usp2022bbva|mb|5.306805114|jroberto|Vanuatu Islands
usp2022bblj|2022-01-16T00:25:30.070802|-60.101238|-27.668766|100.0|jroberto||USP|usp2022bblj|mb|5.218247062|jroberto|South Sandwich Islands Region
usp2022bbkm|2022-01-15T23:57:35.961203|-57.970215|-25.836433|66.0|jroberto||USP|usp2022bbkm|mb|5.39265624|jroberto|South Sandwich Islands Region
usp2022bbhj|2022-01-15T22:23:45.967937|-20.123802|-44.829796|0.0|jroberto||USP|usp2022bbhj|mR|1.867651467|jroberto|Divinopolis/MG
usp2022baxn|2022-01-15T17:24:55.094326|-58.000362|-23.911842|10.0|cleusa||USP|usp2022baxn|mb|4.914184047|cleusa|South Sandwich Islands Region
usp2022bapr|2022-01-15T13:26:51.899003|-20.129095|-44.825184|0.0|jroberto||USP|usp2022bapr|mR|1.873332911|jroberto|Divinopolis/MG
usp2022bapn|2022-01-15T13:23:06.669999|-20.130500|-44.824833|0.0|marcelo||USP|usp2022bapn|mR|2.444246842|marcelo|Divinopolis/MG
usp2022baol|2022-01-15T12:50:51.077799|13.472213|-89.107475|80.0|cleusa||USP|usp2022baol|mb|4.811760554|cleusa|El Salvador
usp2022bamc|2022-01-15T11:38:36.728428|-20.133041|-44.842628|0.0|jroberto||USP|usp2022bamc|mR|2.088454824|jroberto|Divinopolis/MG
usp2022bahz|2022-01-15T09:34:22.845039|-20.128323|-44.838623|0.0|jroberto||USP|usp2022bahz|mR|1.823997844|jroberto|Divinopolis/MG
usp2022baek|2022-01-15T07:45:57.6|-20.116000|-44.814667|0.0|marcelo||USP|usp2022baek|mR|2.442399546|marcelo|Divinopolis/MG
usp2022baee|2022-01-15T07:39:00.941885|-20.128727|-44.830776|0.0|jroberto||USP|usp2022baee|mR|1.640437036|jroberto|Divinopolis/MG
usp2022babz|2022-01-15T06:32:08.758184|-20.970541|-48.531960|0.0|jroberto||USP|usp2022babz|mR|2.046913684|jroberto|Bebedouro/SP
usp2022aztg|2022-01-15T02:07:50.012603|-20.122107|-44.839008|0.0|bruno||USP|usp2022aztg|MLv|1.87398577|bruno|Divinopolis/MG
usp2022azjg|2022-01-14T21:04:19.46|-20.153333|-44.834667|0.0|mbianchi||USP|usp2022azjg|mR|2.21624305|mbianchi|Divinopolis/MG
usp2022ayzq|2022-01-14T16:13:03.387286|36.445457|71.515572|114.0|cleusa||USP|usp2022ayzq|mb|5.136019375|cleusa|Afghanistan-Tajikistan Border Region
usp2022ayqm|2022-01-14T11:35:23.851992|-19.072744|-44.686462|0.0|bruno||USP|usp2022ayqm|mR|2.838522129|bruno|Curvelo/MG
usp2022ayqd|2022-01-14T11:24:27.790292|-23.107241|-70.755531|10.0|cleusa||USP|usp2022ayqd|mb|4.524763919|cleusa|Near Coast of Northern Chile
usp2022aylo|2022-01-14T09:05:42.72261|-6.715249|105.311569|40.0|cleusa||USP|usp2022aylo|mB|6.619308271|cleusa|Sunda Strait, Indonesia
usp2022ayfc|2022-01-14T05:50:28.456598|-20.876261|-68.139290|125.1494522|jroberto||USP|usp2022ayfc|mb|4.418095456|jroberto|Chile-Bolivia Border Region
usp2022axzq|2022-01-14T03:04:57.946196|-20.124104|-44.833473|0.0|jroberto||USP|usp2022axzq|mR|1.563707501|jroberto|Divinopolis/MG
usp2022axzg|2022-01-14T02:52:38.853235|-20.127136|-44.834824|0.0|jroberto||USP|usp2022axzg|mR|2.024752307|jroberto|Divinopolis/MG
usp2022axqp|2022-01-13T22:30:33.710672|-20.130281|-44.857594|0.0|bruno||USP|usp2022axqp|mR|1.778281881|bruno|Divinopolis/MG
usp2022axks|2022-01-13T19:32:48.406708|9.846677|-84.662224|40.0|jroberto||USP|usp2022axks|mb|4.717206052|jroberto|Costa Rica
usp2022axis|2022-01-13T18:32:07.841197|-20.132290|-44.830967|0.0|bruno||USP|usp2022axis|mR|2.853027231|bruno|Divinopolis/MG
usp2022axin|2022-01-13T18:25:53.609999|-20.134333|-44.828833|0.0|marcelo||USP|usp2022axin|mR|2.816476743|marcelo|Divinopolis/MG
usp2022axii|2022-01-13T18:19:36.948337|-26.833414|-71.079742|15.0|cleusa||USP|usp2022axii|mb|5.175354009|cleusa|Off Coast of Northern Chile
usp2022awzm|2022-01-13T13:52:00.248826|-24.467024|-67.523293|208.0|cleusa||USP|usp2022awzm|mb|4.217341909|cleusa|Chile-Argentina Border Region
usp2022awgk|2022-01-13T04:13:56.282442|-22.474545|-68.575668|134.0151367|cleusa||USP|usp2022awgk|mb|4.139772607|cleusa|Northern Chile
usp2022avcv|2022-01-12T13:16:20.300887|-6.408844|147.497009|71.0|cleusa||USP|usp2022avcv|mb|5.385266328|cleusa|Eastern New Guinea Reg., P.N.G.
usp2022auxy|2022-01-12T10:49:33.418383|-39.143528|174.622589|191.0|cleusa||USP|usp2022auxy|mb|5.009391289|cleusa|North Island, New Zealand
usp2022aunl|2022-01-12T05:30:29.563029|-37.939400|-73.911736|10.0|cleusa||USP|usp2022aunl|mb|4.458609835|cleusa|Near Coast of Central Chile
usp2022aukc|2022-01-12T03:48:49.498515|-18.756020|-45.682598|0.0|jroberto||USP|usp2022aukc|mR|2.788584597|jroberto|Biquinhas/MG
usp2022atgo|2022-01-11T12:53:45.470718|52.598854|-168.121658|10.0|cleusa||USP|usp2022atgo|mb|5.69991781|cleusa|Fox Islands, Aleutian Islands
usp2022atgc|2022-01-11T12:39:32.290228|52.630005|-168.194336|10.0|cleusa||USP|usp2022atgc|mb|6.098854698|cleusa|Fox Islands, Aleutian Islands
usp2022atfx|2022-01-11T12:35:42.231261|-24.122473|-67.057709|220.0|cleusa||USP|usp2022atfx|mb|4.55452064|cleusa|Chile-Argentina Border Region
usp2022atdz|2022-01-11T11:35:46.282323|52.898605|-168.236298|10.0|cleusa||USP|usp2022atdz|mb|6.170295716|cleusa|Fox Islands, Aleutian Islands
usp2022atbi|2022-01-11T10:15:24.152806|3.731893|-32.275219|10.0|jroberto||USP|usp2022atbi|mb|4.353515257|jroberto|Central Mid Atlantic Ridge
usp2022astt|2022-01-11T06:25:53.689436|-58.262894|-25.964376|10.0|cleusa||USP|usp2022astt|mb|4.876941246|cleusa|South Sandwich Islands Region
usp2022asjh|2022-01-11T01:07:53.175494|35.289356|31.940010|62.96765518|cleusa||USP|usp2022asjh|mB|6.339223515|cleusa|Cyprus Region
usp2022ashx|2022-01-11T00:26:30.903824|0.092468|96.744698|10.0|cleusa||USP|usp2022ashx|mb|4.978446467|cleusa|Off West Coast of Northern Sumatra
usp2022asfy|2022-01-10T23:26:44.355245|28.447617|-43.751122|10.0|cleusa||USP|usp2022asfy|mb|5.001948815|cleusa|Northern Mid Atlantic Ridge
usp2022asfm|2022-01-10T23:13:36.609999|-20.124500|-44.827333|0.0|marcelo||USP|usp2022asfm|mR|2.953033996|marcelo|Divinopolis/MG
usp2022arzf|2022-01-10T20:03:00.044126|-24.851358|179.967468|457.0|cleusa||USP|usp2022arzf|mb|5.07330474|cleusa|South of Fiji Islands
usp2022arco|2022-01-10T08:36:03.184842|-26.184233|-65.465187|10.0|marcelo||USP|usp2022arco|mb|5.217656258|marcelo|Tucuman Province, Argentina
usp2022aqzp|2022-01-10T07:06:28.029198|-30.954498|-71.445694|10.0|jroberto||USP|usp2022aqzp|mb|4.602016267|jroberto|Near Coast of Central Chile
usp2022aqlt|2022-01-10T00:06:33.22785|-34.062733|179.416260|10.0|cleusa||USP|usp2022aqlt|mb|5.419132049|cleusa|South of Kermadec Islands
usp2022aqho|2022-01-09T21:59:04.82514|1.475040|128.036255|10.0|cleusa||USP|usp2022aqho|mb|5.384407116|cleusa|Halmahera, Indonesia
usp2022aqha|2022-01-09T21:43:47.796776|40.614735|21.505966|10.0|cleusa||USP|usp2022aqha|mb|5.174380388|cleusa|Greece
usp2022apya|2022-01-09T17:10:25.294215|13.267976|-86.734657|49.42508698|jroberto||USP|usp2022apya|mb|5.025452242|jroberto|Nicaragua
usp2022aoue|2022-01-09T02:05:46.153323|-7.047279|152.741684|10.0|cleusa||USP|usp2022aoue|mb|5.709110254|cleusa|New Britain Region, P.N.G.
usp2022aoab|2022-01-08T15:56:09.554245|-58.734791|-25.768808|10.0|jroberto||USP|usp2022aoab|mb|4.855123588|jroberto|South Sandwich Islands Region
usp2022anbg|2022-01-08T03:24:09.750015|-26.649902|-70.966530|28.64415932|marcelo||USP|usp2022anbg|mb|5.359005836|marcelo|Near Coast of Northern Chile
usp2022anbf|2022-01-08T03:22:16.064947|-26.854033|-71.415977|10.0|jroberto||USP|usp2022anbf|mb|4.692011473|jroberto|Off Coast of Northern Chile
usp2022amie|2022-01-07T17:45:29.381495|37.787952|101.290703|10.0|jroberto||USP|usp2022amie|mB|6.62117162|jroberto|Qinghai, China
usp2022amgu|2022-01-07T17:04:17.176525|11.828056|-87.398590|42.0|cleusa||USP|usp2022amgu|mb|4.697189043|cleusa|Near Coast of Nicaragua
usp2022alts|2022-01-07T10:27:07.612656|-11.846207|-76.602211|110.0|cleusa||USP|usp2022alts|mb|5.23419127|cleusa|Central Peru
usp2022allb|2022-01-07T06:04:46.219784|-17.417700|-69.627754|10.0|jroberto||USP|usp2022allb|mb|4.392834725|jroberto|Peru-Bolivia Border Region
usp2022akmp|2022-01-06T17:43:40.508467|-22.410219|-67.324890|172.0|cleusa||USP|usp2022akmp|mb|4.375342045|cleusa|Chile-Bolivia Border Region
usp2022akka|2022-01-06T16:25:06.205894|12.123055|-86.906464|31.0415802|marcelo||USP|usp2022akka|mb|5.587451438|marcelo|Nicaragua
usp2022akbv|2022-01-06T12:16:08.354766|-59.750889|-26.286505|78.0|cleusa||USP|usp2022akbv|mb|5.257950175|cleusa|South Sandwich Islands Region
usp2022ajcj|2022-01-05T23:24:36.257864|-65.529358|-71.756264|0.0|jroberto||USP|usp2022ajcj|mb|5.670908275|jroberto|Southern Pacific Ocean
usp2022ahtl|2022-01-05T05:46:59.98104|-55.431519|-31.209019|10.0|jroberto||USP|usp2022ahtl|mb|4.63514238|jroberto|South Georgia Island Region
usp2022ahor|2022-01-05T03:21:19.97328|36.218689|31.197853|77.0|cleusa||USP|usp2022ahor|mb|5.09249751|cleusa|Turkey
usp2022ahmo|2022-01-05T02:17:29.573015|-20.937597|-68.161011|108.9055405|jroberto||USP|usp2022ahmo|mb|4.356961808|jroberto|Chile-Bolivia Border Region
usp2022ahby|2022-01-04T20:55:47.844367|-4.815816|125.075836|558.0|cleusa||USP|usp2022ahby|mB|5.902688791|cleusa|Banda Sea
usp2022agxf|2022-01-04T18:31:54.299012|-20.399502|169.833069|110.0|cleusa||USP|usp2022agxf|mB|5.38945803|cleusa|Vanuatu Islands
usp2022aftb|2022-01-04T03:18:38.991653|35.131004|-35.293243|10.0|cleusa||USP|usp2022aftb|mb|5.154187352|cleusa|Northern Mid Atlantic Ridge
usp2022afgw|2022-01-03T21:08:52.357126|27.200087|141.827713|68.26200867|cleusa||USP|usp2022afgw|mb|5.462995837|cleusa|Bonin Islands, Japan Region
usp2022aeyd|2022-01-03T16:44:38.25012|-22.844435|-66.402321|264.0|cleusa||USP|usp2022aeyd|mb|4.40673449|cleusa|Jujuy Province, Argentina
usp2022aekj|2022-01-03T09:46:41.827183|24.012806|122.287796|75.89522552|cleusa||USP|usp2022aekj|mB|6.182435015|cleusa|Taiwan Region
usp2022aedw|2022-01-03T06:30:10.116275|-24.195761|-67.692703|161.5856781|jroberto||USP|usp2022aedw|mb|4.356431486|jroberto|Chile-Argentina Border Region
usp2022advh|2022-01-03T02:09:32.125497|-12.955233|167.119675|10.0|cleusa||USP|usp2022advh|mb|5.606133619|cleusa|Santa Cruz Islands
usp2022acte|2022-01-02T11:56:54.243581|-21.319767|-68.321342|126.1120911|jroberto||USP|usp2022acte|mb|4.602428415|jroberto|Chile-Bolivia Border Region
usp2022acjl|2022-01-02T07:02:17.176105|27.695787|100.819588|65.08000183|jroberto||USP|usp2022acjl|mb|4.925337904|jroberto|Yunnan, China
usp2022abag|2022-01-01T13:15:24.529842|36.556225|71.137825|227.0|jroberto||USP|usp2022abag|mb|4.906400633|jroberto|Afghanistan-Tajikistan Border Region
usp2022aawj|2022-01-01T11:16:03.964146|-56.464489|-26.080978|35.0|jroberto||USP|usp2022aawj|mb|4.942193845|jroberto|South Sandwich Islands Region
usp2022aaqc|2022-01-01T08:08:13.976719|-35.902912|-99.942383|10.0|jroberto||USP|usp2022aaqc|mb|5.005501967|jroberto|Southeast of Easter Island
usp2021zqfz|2021-12-31T15:35:29.656868|-8.179419|-74.459503|160.5948792|jroberto||USP|usp2021zqfz|mb|4.406735228|jroberto|Peru-Brazil Border Region
usp2021zqcv|2021-12-31T13:59:35.057817|-33.521942|-65.539688|0.0|marcelo||USP|usp2021zqcv|mR|4.175760884|marcelo|San Luis Province, Argentina
usp2021zpxq|2021-12-31T11:22:39.916523|-22.759979|-66.310867|233.0|jroberto||USP|usp2021zpxq|mb|4.413760652|jroberto|Jujuy Province, Argentina
usp2021zomn|2021-12-30T16:37:34.422943|-19.546246|-68.944763|96.20478058|jroberto||USP|usp2021zomn|mb|5.159327562|jroberto|Chile-Bolivia Border Region
usp2021zofu|2021-12-30T13:13:18.346566|0.140270|125.180077|60.0|jroberto||USP|usp2021zofu|mb|5.361917444|jroberto|Northern Molucca Sea
usp2021znwb|2021-12-30T08:18:00.06|-23.738000|-42.350500|0.0|marcelo||USP|usp2021znwb|mR|2.7892629|marcelo|Plataforma Continental/RJ
usp2021zntb|2021-12-30T06:47:00.617518|23.569246|123.424149|10.0|jroberto||USP|usp2021zntb|mb|5.455784259|jroberto|Southwestern Ryukyu Islands, Japan
usp2021znpl|2021-12-30T04:58:10.156771|-56.042072|-27.868233|10.0|jroberto||USP|usp2021znpl|mb|5.72064629|jroberto|South Sandwich Islands Region
usp2021zmup|2021-12-29T18:25:51.815414|-7.645045|127.569542|172.7834778|cleusa||USP|usp2021zmup|mB|7.294337882|cleusa|Banda Sea
usp2021zmri|2021-12-29T16:47:09.072066|34.786404|25.181150|62.30470276|cleusa||USP|usp2021zmri|mb|5.056547124|cleusa|Crete, Greece
usp2021zmlw|2021-12-29T14:00:45.912704|51.733227|153.025207|404.0|jroberto||USP|usp2021zmlw|mb|5.040360634|jroberto|Northwest of Kuril Islands
usp2021zmde|2021-12-29T09:38:13.573909|-23.782696|-67.768997|133.2715302|jroberto||USP|usp2021zmde|mb|4.187104415|jroberto|Chile-Argentina Border Region
usp2021zluh|2021-12-29T05:08:03.012207|34.740391|25.161097|10.0|cleusa||USP|usp2021zluh|mb|5.491244239|cleusa|Crete, Greece
usp2021zlry|2021-12-29T03:57:33.094447|54.653851|170.598862|10.0|jroberto||USP|usp2021zlry|mb|5.337183419|jroberto|Near Islands, Aleutian Islands
usp2021zlcy|2021-12-28T20:22:20.669023|-1.067421|-77.822479|29.0|cleusa||USP|usp2021zlcy|mb|4.623424073|cleusa|Ecuador
usp2021zitw|2021-12-27T13:31:08.39265|35.453773|74.946594|36.73490143|jroberto||USP|usp2021zitw|mb|5.186493569|jroberto|Northwestern Kashmir
usp2021zimj|2021-12-27T09:44:05.482792|-34.933735|-108.210373|10.0|jroberto||USP|usp2021zimj|mb|5.097624756|jroberto|Southern East Pacific Rise
usp2021ziia|2021-12-27T07:31:58.218415|27.624376|56.334663|26.14775085|jroberto||USP|usp2021ziia|mb|5.241066327|jroberto|Southern Iran
usp2021zhtm|2021-12-27T00:11:45.570266|22.732973|143.299255|92.57121277|jroberto||USP|usp2021zhtm|mb|4.864857129|jroberto|Volcano Islands, Japan Region
usp2021zhje|2021-12-26T18:59:03.912094|35.156490|26.887369|10.45569134|cleusa||USP|usp2021zhje|mb|5.286449118|cleusa|Crete, Greece
usp2021zhhf|2021-12-26T17:59:22.37794|-58.560123|-25.852695|10.22205067|jroberto||USP|usp2021zhhf|mb|4.828463381|jroberto|South Sandwich Islands Region
usp2021zhcs|2021-12-26T15:42:56.30459|-18.129789|-179.450897|632.0|cleusa||USP|usp2021zhcs|mb|5.100040507|cleusa|Fiji Islands Region
usp2021zhbi|2021-12-26T15:01:33.026104|-0.067056|123.338654|148.3649597|cleusa||USP|usp2021zhbi|mb|5.373413716|cleusa|Minahassa Peninsula, Sulawesi
usp2021zgoi|2021-12-26T08:26:45.482088|25.179747|125.716621|10.49266338|cleusa||USP|usp2021zgoi|mB|5.761614989|cleusa|Southwestern Ryukyu Islands, Japan
usp2021zgci|2021-12-26T02:22:52.226496|1.950721|126.602867|36.08419037|cleusa||USP|usp2021zgci|mb|4.992977533|cleusa|Northern Molucca Sea
usp2021zfmp|2021-12-25T18:26:18.889774|-58.781624|-24.977606|10.0|cleusa||USP|usp2021zfmp|mb|4.899610107|cleusa|South Sandwich Islands Region
usp2021zfbd|2021-12-25T12:39:10.738544|-16.757544|-173.949890|25.0|cleusa||USP|usp2021zfbd|mb|5.379019731|cleusa|Tonga Islands
usp2021zeup|2021-12-25T09:20:13.140766|-36.186813|53.319870|10.0|cleusa||USP|usp2021zeup|mb|5.277708101|cleusa|South Indian Ocean
usp2021zdpr|2021-12-24T17:42:51.896526|-22.198935|-68.324982|114.6017838|cleusa||USP|usp2021zdpr|mb|4.862654114|cleusa|Northern Chile
usp2021zdmr|2021-12-24T16:12:03.204017|-11.589556|-56.790256|0.0|jroberto||USP|usp2021zdmr|MLv|2.049059078|jroberto|Novo Horizonte do Norte/MT
usp2021zdht|2021-12-24T13:43:22.570421|22.328814|101.651688|10.0|jroberto||USP|usp2021zdht|mb|5.239317328|jroberto|Myanmar-China Border Region
usp2021zcpr|2021-12-24T04:34:59.64616|8.069625|-39.276184|10.0|jroberto||USP|usp2021zcpr|mb|3.860644964|jroberto|Central Mid Atlantic Ridge
usp2021zces|2021-12-23T23:02:29.875221|-6.474267|-82.143997|10.0|jroberto||USP|usp2021zces|mb|4.787168932|jroberto|Off Coast of Northern Peru
usp2021zbwz|2021-12-23T19:08:11.433682|-27.599154|-50.205357|0.0|bruno||USP|usp2021zbwz|mR|1.866728657|bruno|Palmeira/SC
usp2021zbqv|2021-12-23T16:01:53.847107|-17.794142|-65.194328|10.0|cleusa||USP|usp2021zbqv|mb|4.356309602|cleusa|Central Bolivia
usp2021zajy|2021-12-22T23:23:01.958348|18.100212|-106.728989|10.0|cleusa||USP|usp2021zajy|mB|5.995891355|cleusa|Off Coast of Jalisco, Mexico
usp2021zajv|2021-12-22T23:21:47.321607|-25.485548|-70.263672|67.0|cleusa||USP|usp2021zajv|mb|4.630401817|cleusa|Near Coast of Northern Chile
usp2021yzra|2021-12-22T13:49:47.318239|-58.191830|-25.522938|10.0|cleusa||USP|usp2021yzra|mb|5.536717475|cleusa|South Sandwich Islands Region
usp2021yzfx|2021-12-22T08:14:20.294182|-5.890232|-80.964012|10.0|cleusa||USP|usp2021yzfx|mb|4.449795022|cleusa|Near Coast of Northern Peru
usp2021yzbf|2021-12-22T05:51:46.457641|-58.087238|-25.331602|10.0|cleusa||USP|usp2021yzbf|mb|6.004459465|cleusa|South Sandwich Islands Region
usp2021yzbb|2021-12-22T05:48:11.796643|-5.926997|-40.214718|0.0|jroberto||USP|usp2021yzbb|mR|1.708179317|jroberto|Taua/CE
usp2021yyna|2021-12-21T22:42:13.280048|60.148022|-153.386734|141.0|cleusa||USP|usp2021yyna|mb|5.557103974|cleusa|Southern Alaska
usp2021yymr|2021-12-21T22:31:55.614413|-32.904511|-74.122337|10.0|cleusa||USP|usp2021yymr|mb|4.28503099|cleusa|Off Coast of Central Chile
usp2021yybe|2021-12-21T16:42:41.110677|31.280527|142.417114|10.0|cleusa||USP|usp2021yybe|mb|5.174008996|cleusa|Southeast of Honshu, Japan
usp2021yxjq|2021-12-21T07:51:27.79843|-33.041836|-19.015713|10.0|cleusa||USP|usp2021yxjq|mb|4.671072047|cleusa|Southern Mid Atlantic Ridge
usp2021yxgm|2021-12-21T06:15:14.521006|7.038114|-34.621563|10.0|cleusa||USP|usp2021yxgm|mb|4.634885314|cleusa|Central Mid Atlantic Ridge
usp2021ywzu|2021-12-21T02:53:17.373953|43.675915|145.927551|117.0|cleusa||USP|usp2021ywzu|mb|5.222385872|cleusa|Hokkaido, Japan Region
usp2021ywmn|2021-12-20T20:10:18.84256|40.279549|-124.866119|15.0|cleusa||USP|usp2021ywmn|mb|5.523181462|cleusa|Near Coast of N. California
usp2021ywko|2021-12-20T19:12:33.861959|-24.406153|-67.301018|228.0|cleusa||USP|usp2021ywko|mb|4.440382491|cleusa|Chile-Argentina Border Region
usp2021ywfj|2021-12-20T16:34:28.769935|-26.187954|-64.631393|10.0|cleusa||USP|usp2021ywfj|mb|4.768672111|cleusa|Tucuman Province, Argentina
usp2021yvhe|2021-12-20T04:20:29.257973|7.817708|-73.686592|150.0|jroberto||USP|usp2021yvhe|mb|4.516600873|jroberto|Northern Colombia
usp2021yvfv|2021-12-20T03:39:38.918944|-56.827251|-24.061541|39.95880508|jroberto||USP|usp2021yvfv|mb|5.993916733|jroberto|South Sandwich Islands Region
usp2021yutv|2021-12-19T21:35:37.258078|-22.063375|-70.395210|33.0|jroberto||USP|usp2021yutv|mb|4.64177027|jroberto|Near Coast of Northern Chile
usp2021yusw|2021-12-19T21:06:13.684355|19.528866|101.324387|10.0|jroberto||USP|usp2021yusw|mb|5.108074509|jroberto|Laos
usp2021yujr|2021-12-19T16:28:23.170323|-16.468031|178.487396|10.0|cleusa||USP|usp2021yujr|mb|4.960087667|cleusa|Fiji Islands
usp2021ytzl|2021-12-19T11:17:25.421856|-21.647806|-68.398239|111.1464996|jroberto||USP|usp2021ytzl|mb|4.725103281|jroberto|Chile-Bolivia Border Region
usp2021ytxq|2021-12-19T10:23:04.931175|-20.586580|-67.157776|197.1015472|jroberto||USP|usp2021ytxq|mb|4.046193957|jroberto|Southern Bolivia
usp2021yttg|2021-12-19T08:09:24.072985|-58.184700|-25.650520|10.0|cleusa||USP|usp2021yttg|mb|5.102331297|cleusa|South Sandwich Islands Region
usp2021ytcx|2021-12-18T23:54:27.418286|38.865417|92.605675|10.0|cleusa||USP|usp2021ytcx|mb|4.94405294|cleusa|Qinghai, China
usp2021ysvj|2021-12-18T20:05:47.406781|-47.299389|33.159821|10.0|cleusa||USP|usp2021ysvj|mb|5.220169943|cleusa|Prince Edward Islands Region
usp2021yssb|2021-12-18T18:25:59.991407|-0.716693|131.760086|10.0|cleusa||USP|usp2021yssb|mb|4.95262517|cleusa|Irian Jaya Region, Indonesia
usp2021yqzt|2021-12-17T20:02:26.148867|-17.778524|-178.533554|532.7714233|jroberto||USP|usp2021yqzt|mb|5.25746867|jroberto|Fiji Islands Region
usp2021ypmm|2021-12-17T00:12:51.49014|5.010686|-82.527367|10.0|cleusa||USP|usp2021ypmm|mb|4.821480334|cleusa|South of Panama
usp2021yphc|2021-12-16T21:28:45.972106|-41.559731|-75.833397|10.0|cleusa||USP|usp2021yphc|mb|4.675223798|cleusa|Off Coast of Southern Chile
usp2021ypgq|2021-12-16T21:14:45.448617|-60.361305|-24.191626|10.0|cleusa||USP|usp2021ypgq|mb|5.742992114|cleusa|South Sandwich Islands Region
usp2021yorx|2021-12-16T13:48:23.781932|-22.001789|-68.929710|177.0|cleusa||USP|usp2021yorx|mb|4.401968162|cleusa|Northern Chile
usp2021yorg|2021-12-16T13:28:58.010929|-20.521168|-68.482872|126.3837662|cleusa||USP|usp2021yorg|mb|4.495628796|cleusa|Chile-Bolivia Border Region
usp2021yoml|2021-12-16T11:03:31.694415|-6.324114|128.088531|414.0|cleusa||USP|usp2021yoml|mb|4.768367626|cleusa|Banda Sea
usp2021ynzj|2021-12-16T04:26:04.836895|-7.166163|128.728226|10.0|cleusa||USP|usp2021ynzj|mB|5.609232708|cleusa|Banda Sea
usp2021ynby|2021-12-15T16:34:43.813751|-57.819370|-25.879093|35.0|jroberto||USP|usp2021ynby|mb|4.984682171|jroberto|South Sandwich Islands Region
usp2021ymfc|2021-12-15T05:03:37.376492|-23.868443|-66.713181|233.0|jroberto||USP|usp2021ymfc|mb|3.604417305|jroberto|Jujuy Province, Argentina
usp2021ykql|2021-12-14T08:31:30.299562|-7.620470|122.217583|5.807360649|cleusa||USP|usp2021ykql|mB|5.28165678|cleusa|Flores Sea
usp2021ykig|2021-12-14T04:23:52.536969|-28.814327|-71.560394|19.45229149|cleusa||USP|usp2021ykig|mb|5.365550766|cleusa|Near Coast of Central Chile
